fecha,sector_code,exportaciones,importaciones,balance,pais,pais_code,sector,moneda_original
2014-06,2,5467425328,3321064763,2146360565,Estados Unidos,US,Materiales crudos,USD
2014-07,2,5666984817,3248110688,2418874129,Estados Unidos,US,Materiales crudos,USD
2014-08,2,5729450791,2953295982,2776154809,Estados Unidos,US,Materiales crudos,USD
2014-09,2,6014052276,2912960583,3101091693,Estados Unidos,US,Materiales crudos,USD
2014-10,2,9164692432,3022622009,6142070423,Estados Unidos,US,Materiales crudos,USD
2014-11,2,9767007304,2751767555,7015239749,Estados Unidos,US,Materiales crudos,USD
2014-12,2,8588693280,2807937724,5780755556,Estados Unidos,US,Materiales crudos,USD
2015-01,2,7666654042,2891907059,4774746983,Estados Unidos,US,Materiales crudos,USD
2015-02,2,6567434054,2598194657,3969239397,Estados Unidos,US,Materiales crudos,USD
2015-03,2,6078045504,2791406021,3286639483,Estados Unidos,US,Materiales crudos,USD
2015-04,2,5605200265,2770775487,2834424778,Estados Unidos,US,Materiales crudos,USD
2015-05,2,5409118389,2677244503,2731873886,Estados Unidos,US,Materiales crudos,USD
2015-06,2,5002739535,2674691162,2328048373,Estados Unidos,US,Materiales crudos,USD
2015-07,2,5253768074,2604839799,2648928275,Estados Unidos,US,Materiales crudos,USD
2015-08,2,4934265216,2495918904,2438346312,Estados Unidos,US,Materiales crudos,USD
2015-09,2,5263168806,2579906032,2683262774,Estados Unidos,US,Materiales crudos,USD
2015-10,2,7856994250,2588028704,5268965546,Estados Unidos,US,Materiales crudos,USD
2015-11,2,7347611998,2399917482,4947694516,Estados Unidos,US,Materiales crudos,USD
2015-12,2,6248845441,2381506153,3867339288,Estados Unidos,US,Materiales crudos,USD
2016-01,2,5980362085,2320389185,3659972900,Estados Unidos,US,Materiales crudos,USD
2016-02,2,5991261117,2357073430,3634187687,Estados Unidos,US,Materiales crudos,USD
2016-03,2,4995744101,2523218158,2472525943,Estados Unidos,US,Materiales crudos,USD
2016-04,2,4562578968,2449310395,2113268573,Estados Unidos,US,Materiales crudos,USD
2016-05,2,4583243028,2651419216,1931823812,Estados Unidos,US,Materiales crudos,USD
2016-06,2,4472733473,2550118133,1922615340,Estados Unidos,US,Materiales crudos,USD
2016-07,2,5183469457,2449809413,2733660044,Estados Unidos,US,Materiales crudos,USD
2016-08,2,6219432237,2589008697,3630423540,Estados Unidos,US,Materiales crudos,USD
2016-09,2,5765091197,2385873932,3379217265,Estados Unidos,US,Materiales crudos,USD
2016-10,2,8840746713,2479741043,6361005670,Estados Unidos,US,Materiales crudos,USD
2016-11,2,8394042730,2436107836,5957934894,Estados Unidos,US,Materiales crudos,USD
2016-12,2,7582976282,2385222833,5197753449,Estados Unidos,US,Materiales crudos,USD
2017-01,2,7163955766,2748857669,4415098097,Estados Unidos,US,Materiales crudos,USD
2017-02,2,6167687467,2469172394,3698515073,Estados Unidos,US,Materiales crudos,USD
2017-03,2,6135978450,2921288664,3214689786,Estados Unidos,US,Materiales crudos,USD
2017-04,2,5617646469,3008745411,2608901058,Estados Unidos,US,Materiales crudos,USD
2017-05,2,5170910413,2911918995,2258991418,Estados Unidos,US,Materiales crudos,USD
2017-06,2,5196282862,2770883679,2425399183,Estados Unidos,US,Materiales crudos,USD
2017-07,2,5714037673,2689818664,3024219009,Estados Unidos,US,Materiales crudos,USD
2017-08,2,5920854259,2812354605,3108499654,Estados Unidos,US,Materiales crudos,USD
2017-09,2,6338664160,2790526152,3548138008,Estados Unidos,US,Materiales crudos,USD
2017-10,2,8538183942,3001612849,5536571093,Estados Unidos,US,Materiales crudos,USD
2017-11,2,8391505752,2952209361,5439296391,Estados Unidos,US,Materiales crudos,USD
2017-12,2,7349043910,2803269822,4545774088,Estados Unidos,US,Materiales crudos,USD
2018-01,2,6913707459,2960014202,3953693257,Estados Unidos,US,Materiales crudos,USD
2018-02,2,6767846049,2668226114,4099619935,Estados Unidos,US,Materiales crudos,USD
2018-03,2,6908657469,3178338890,3730318579,Estados Unidos,US,Materiales crudos,USD
2018-04,2,6461324742,3165230196,3296094546,Estados Unidos,US,Materiales crudos,USD
2018-05,2,6779371535,3489704210,3289667325,Estados Unidos,US,Materiales crudos,USD
2018-06,2,6338947589,3272217897,3066729692,Estados Unidos,US,Materiales crudos,USD
2018-07,2,6496707888,3289268667,3207439221,Estados Unidos,US,Materiales crudos,USD
2018-08,2,6448375808,3131685611,3316690197,Estados Unidos,US,Materiales crudos,USD
2018-09,2,5959308739,2889348301,3069960438,Estados Unidos,US,Materiales crudos,USD
2018-10,2,6851924626,2985223673,3866700953,Estados Unidos,US,Materiales crudos,USD
2018-11,2,6444916622,2871769407,3573147215,Estados Unidos,US,Materiales crudos,USD
2018-12,2,5997045942,2790554658,3206491284,Estados Unidos,US,Materiales crudos,USD
2019-01,2,6262166051,3097561974,3164604077,Estados Unidos,US,Materiales crudos,USD
2019-02,2,6151108308,2734786888,3416321420,Estados Unidos,US,Materiales crudos,USD
2019-03,2,6729304995,3065631415,3663673580,Estados Unidos,US,Materiales crudos,USD
2019-04,2,5840351542,3200032866,2640318676,Estados Unidos,US,Materiales crudos,USD
2019-05,2,6025744428,3246707445,2779036983,Estados Unidos,US,Materiales crudos,USD
2019-06,2,5902964243,2796537560,3106426683,Estados Unidos,US,Materiales crudos,USD
2019-07,2,6096317272,2861038854,3235278418,Estados Unidos,US,Materiales crudos,USD
2019-08,2,6573793412,2757410550,3816382862,Estados Unidos,US,Materiales crudos,USD
2019-09,2,5806573980,2594862462,3211711518,Estados Unidos,US,Materiales crudos,USD
2019-10,2,6594065590,2700245244,3893820346,Estados Unidos,US,Materiales crudos,USD
2019-11,2,6810554471,2465329472,4345224999,Estados Unidos,US,Materiales crudos,USD
2019-12,2,6238916817,2677561589,3561355228,Estados Unidos,US,Materiales crudos,USD
2020-01,2,6348107877,2624112924,3723994953,Estados Unidos,US,Materiales crudos,USD
2020-02,2,5624425616,2614299753,3010125863,Estados Unidos,US,Materiales crudos,USD
2020-03,2,5719910395,2905889464,2814020931,Estados Unidos,US,Materiales crudos,USD
2020-04,2,4771730663,2718525802,2053204861,Estados Unidos,US,Materiales crudos,USD
2020-05,2,4770123591,2606983147,2163140444,Estados Unidos,US,Materiales crudos,USD
2020-06,2,4771271970,2454230882,2317041088,Estados Unidos,US,Materiales crudos,USD
2020-07,2,5074645945,2454133886,2620512059,Estados Unidos,US,Materiales crudos,USD
2020-08,2,6404492768,2738625559,3665867209,Estados Unidos,US,Materiales crudos,USD
2020-09,2,7114678601,3109318223,4005360378,Estados Unidos,US,Materiales crudos,USD
2020-10,2,9521460513,3242026813,6279433700,Estados Unidos,US,Materiales crudos,USD
2020-11,2,9474593303,3105857026,6368736277,Estados Unidos,US,Materiales crudos,USD
2020-12,2,9359031120,3303057077,6055974043,Estados Unidos,US,Materiales crudos,USD
2021-01,2,9134220048,3438331075,5695888973,Estados Unidos,US,Materiales crudos,USD
2021-02,2,7193728362,3337685633,3856042729,Estados Unidos,US,Materiales crudos,USD
2021-03,2,7309518904,4309756792,2999762112,Estados Unidos,US,Materiales crudos,USD
2021-04,2,6622732615,4462342253,2160390362,Estados Unidos,US,Materiales crudos,USD
2021-05,2,7425727702,4772644522,2653083180,Estados Unidos,US,Materiales crudos,USD
2021-06,2,6579854934,4999562454,1580292480,Estados Unidos,US,Materiales crudos,USD
2021-07,2,6315469625,4312958559,2002511066,Estados Unidos,US,Materiales crudos,USD
